Tabela 12,,,,,,,,,,,,,,,
Empregos por Classe de Atividade e Zona de Emprego – 2023,,,,,,,,,,,,,,,
Região Metropolitana de São Paulo,,,,,,,,,,,,,,,
Pesquisa Origem e Destino 2023,,,,,,,,,,,,,,,
Companhia do Metropolitano de São Paulo ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Empregos por Classe de Atividade,,,,,,,,,,,,,,
Zona de Emprego,Agrícola,Construção Civil,Indústria,Comércio,Serviços,,,,,,,,,,
,,,,,Transporte de Carga,Transporte de Passageiros,Creditícios Financeiro,Pessoais,Alimentação,Saúde,Educação,Especializado,Administração Pública,Outros,Total
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
328, 63 , 154 , 27 ," 2,243 ", -   , 48 , 386 , -   , 39 , 505 , 578 ," 3,187 ", 63 ," 3,621 "," 10,914 "
329, -   , 671 , 243 ," 4,418 ", 96 , 947 , 145 , -   , 288 , 772 , 291 , 915 , -   ," 5,504 "," 14,291 "
330, -   , 138 ," 1,601 "," 4,198 ", 592 ," 2,041 ", 406 , 640 , 509 ," 1,756 "," 1,408 "," 4,891 ", 466 ," 2,974 "," 21,621 "
331, -   ," 1,330 ", 76 ," 5,889 ", -   , 430 , -   , -   , 366 ," 1,325 "," 1,716 ", 619 , 232 ," 1,390 "," 13,374 "
332, -   ," 3,187 ", 520 ," 4,496 ", 181 ," 2,979 ", -   ," 1,918 ", 505 , -   , 620 , 692 , 144 ," 4,055 "," 19,297 "
333, -   ," 1,011 "," 3,472 "," 3,030 ", 844 , 523 , -   ," 1,967 "," 1,870 "," 1,172 ", 544 ," 1,326 ", -   ," 1,695 "," 17,454 "
334, -   ," 1,119 ", 916 ," 2,975 ", 660 , 516 , -   , -   , 785 , 299 , 578 , 438 , -   ," 1,598 "," 9,884 "
335, -   ," 1,643 "," 1,753 "," 5,515 ", 55 , 241 , 76 , 316 ," 1,198 "," 1,146 ", 734 ," 1,371 ", -   ," 3,180 "," 17,230 "
336, -   , 897 , -   ," 2,355 ", 380 , 380 , 496 , -   , -   ," 1,650 "," 1,568 "," 3,409 ", 568 ," 2,230 "," 13,931 "
337, -   ," 1,485 ", -   ," 2,440 ", -   , 304 , -   , 284 , -   ," 1,117 "," 2,862 "," 1,969 ", 79 ," 5,029 "," 15,568 "
338, -   , 864 , 661 ," 2,063 ", -   , 211 , 714 , -   ," 1,252 ", 112 , 88 ," 1,793 ", -   ," 2,987 "," 10,745 "
339, -   ," 2,856 "," 4,497 "," 3,542 "," 1,314 "," 1,736 ", -   , 253 ," 2,621 ", 25 , 379 ," 1,800 ", 111 ," 3,488 "," 22,623 "
340, -   , -   , -   , 884 , -   , -   , 462 , 526 , -   ," 3,846 "," 14,551 "," 1,884 "," 2,780 "," 1,993 "," 26,926 "
341, -   , 843 , 464 ," 5,730 ", -   , 281 , 972 , 92 , 481 ," 2,008 "," 2,796 "," 3,369 ", 119 ," 2,346 "," 19,501 "
342, -   , 535 , -   ," 2,173 ", -   , 54 , 49 , 253 , 185 , 101 , 656 , 685 , -   , 180 ," 4,873 "
343, -   , 274 ," 1,457 ", 798 , -   , -   , -   ," 1,798 "," 1,025 "," 1,339 ", 240 ," 2,609 ", 124 ," 4,266 "," 13,929 "
344, -   , 122 , -   , -   , -   , -   , -   , -   , -   , 750 , -   , 434 , -   , 217 ," 1,524 "
345, -   ," 2,617 "," 2,906 "," 3,885 ", 975 , 676 , 176 , 803 ," 1,348 "," 2,075 "," 2,858 "," 2,782 "," 1,190 "," 3,286 "," 25,575 "
346, -   ," 1,381 "," 1,482 "," 2,960 ", 141 , 336 , -   , -   , 224 , 194 , 625 , 689 , -   ," 1,888 "," 9,920 "
347, -   , -   , 359 , 271 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 631 
348, -   ," 1,563 "," 11,203 "," 16,956 "," 7,605 "," 1,602 ", -   , 155 ," 1,389 ", 328 , 772 ," 1,069 "," 3,737 "," 4,866 "," 51,244 "
349, -   , 128 ," 3,559 "," 3,218 "," 5,199 ", 37 , -   , 376 , -   , -   , -   , 13 , -   ," 1,049 "," 13,578 "
350, -   , -   , 300 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 300 
351, -   ," 3,711 "," 1,571 "," 6,014 ", 422 , 569 , -   , -   ," 1,578 ", -   ," 2,317 ", 628 , -   ," 3,248 "," 20,059 "
352, -   ," 1,003 "," 1,139 "," 4,382 ", 298 ," 2,356 ", -   , -   , -   , 845 , 519 , 865 , 141 ," 3,523 "," 15,071 "
353, -   , -   , -   , 519 , -   , -   , -   , -   , -   , -   , 519 , -   , 189 , -   ," 1,227 "
354, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
355, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
356, -   , 632 , 322 ," 4,045 ", -   , 400 , -   ," 1,100 "," 1,220 "," 2,394 "," 2,254 ", 975 , 339 , 619 ," 14,299 "
357, -   ," 3,205 ", -   ," 2,064 ", -   ," 1,399 ", -   ," 1,583 ", 849 ," 3,923 "," 1,877 ", -   , -   ," 3,944 "," 18,843 "
358, -   , 54 , 310 , 69 , -   , -   , -   , 48 , 54 , -   , -   , -   , -   , 212 , 747 
359, -   ," 1,100 "," 1,707 "," 5,046 ", 242 , 143 , 402 , 437 , 915 ," 1,988 "," 1,402 ", 793 , 469 ," 5,589 "," 20,235 "
360, -   , -   , -   , 98 , -   , -   , -   , -   , -   , 488 , 443 ," 4,267 ", -   ," 1,104 "," 6,400 "
361, -   , 577 ," 2,084 "," 1,022 ", 369 , -   , -   , 238 ," 1,198 ", -   , -   , -   , -   ," 2,784 "," 8,272 "
362, 238 , 395 ," 1,756 ", 675 , 150 , -   , -   , -   , 312 , -   , -   , -   , -   ," 1,543 "," 5,070 "
363, -   , 63 , 724 ," 11,535 ", 387 , 95 , 114 ," 1,602 "," 1,267 "," 5,990 "," 1,611 "," 5,384 "," 2,338 "," 6,234 "," 37,343 "
364, -   , 144 ," 1,267 "," 8,030 "," 1,866 ", 498 ," 2,537 "," 2,404 "," 1,701 "," 4,056 "," 2,568 "," 3,799 ", 739 ," 5,176 "," 34,786 "
365, -   , 720 ," 21,232 "," 4,429 "," 4,799 "," 1,240 ", 84 , 224 , 670 , 70 , -   , 924 , -   ," 2,531 "," 36,924 "
366, -   , -   ," 4,274 "," 1,368 "," 3,133 ", 531 , -   , 38 , 904 , -   , -   , 471 , 50 ," 1,085 "," 11,853 "
367, -   , 569 ," 11,177 "," 8,064 "," 2,318 "," 1,031 ", -   , 162 ," 3,018 ", 231 , 282 ," 2,683 ", 125 ," 2,845 "," 32,503 "
368, -   , 40 , 953 , 748 , 126 , -   , -   ," 1,799 ", -   ," 4,669 ", 734 ," 1,860 ", -   ," 1,404 "," 12,334 "
369, -   ," 1,722 "," 5,138 "," 3,627 ", -   , 800 , -   ," 1,857 ", 141 ," 1,979 ", 930 , 131 , -   ," 2,538 "," 18,863 "
370, -   ," 1,748 ", 979 ," 6,471 ", 443 ," 1,155 ", -   ," 2,275 ", 359 ," 1,079 "," 2,024 ", 846 , -   ," 2,990 "," 20,369 "
371, -   ," 2,335 ", 940 ," 11,600 ", 714 ," 1,429 ", 633 ," 3,490 "," 1,434 "," 4,258 "," 1,470 "," 1,734 ", -   ," 4,887 "," 34,925 "
372, -   , -   , 539 ," 1,698 ", -   , 397 , -   , 438 , 248 , 19 , -   , 120 , -   ," 3,406 "," 6,865 "
373, -   , 679 ," 2,493 "," 5,544 "," 1,858 ", 979 , 679 ," 1,538 "," 1,619 ", 698 , 806 ," 4,121 ", -   ," 3,520 "," 24,535 "
374, -   ," 1,910 "," 2,369 "," 12,473 "," 10,446 "," 1,835 ", -   ," 1,359 ", 964 , 631 , 425 ," 1,695 ", 55 ," 1,202 "," 35,364 "
375, -   , -   ," 1,820 "," 2,413 "," 5,450 "," 9,883 ", -   , 223 ," 1,542 "," 1,634 ", -   , 264 , 449 ," 5,993 "," 29,670 "
376, -   ," 3,457 "," 10,285 "," 5,375 "," 3,144 ", 373 , 977 ," 2,088 "," 1,316 ", 39 ," 2,384 "," 3,206 ", 960 ," 5,089 "," 38,694 "
377, -   , 354 ," 9,877 "," 3,385 "," 4,415 "," 1,657 ", -   ," 1,235 ", 298 , 730 , -   , 993 , -   ," 1,678 "," 24,623 "
378, -   ," 5,729 "," 15,107 "," 8,185 "," 4,743 ", -   , -   , 789 ," 6,715 "," 2,407 "," 2,256 "," 4,820 ", 337 ," 13,943 "," 65,030 "
379, -   ," 2,179 "," 15,950 "," 5,080 "," 9,688 ", 228 , 873 , 980 , 698 , -   , 274 ," 4,347 ", -   ," 4,322 "," 44,618 "
380, -   ," 2,309 "," 1,038 "," 1,804 ", -   , 329 , -   ," 1,123 ", -   , -   , 840 , 485 , -   ," 2,195 "," 10,125 "
381, -   ," 3,876 "," 2,125 "," 2,707 ", 768 , 439 , -   ," 1,300 ", 603 , 413 , 538 , 271 , 358 ," 3,895 "," 17,293 "
382, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
383, -   ," 4,735 "," 1,210 "," 5,808 ", 476 , 751 , -   ," 2,524 ", 172 , 24 , 459 , 810 , -   ," 3,459 "," 20,427 "
384, -   , 879 ," 1,025 "," 3,185 ", 134 ," 4,495 ", -   ," 4,910 ", 842 , -   , 804 , -   , -   ," 5,596 "," 21,871 "
385, -   ," 1,204 ", 206 , 499 , 341 , 216 , -   ," 1,086 ", -   , -   , 277 , -   , -   ," 1,815 "," 5,643 "
386, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
387," 1,739 ", 442 ," 1,581 ", 167 , 690 , -   , -   , 56 , -   , -   , -   , 325 , -   , 40 ," 5,039 "
388, -   , 784 ," 16,059 "," 6,164 "," 2,221 "," 2,119 ", 326 , 371 , 772 ," 2,081 "," 5,598 "," 2,344 "," 2,825 ", 744 ," 42,408 "
389, -   , 336 , 786 ," 1,552 ", 61 , -   , -   , -   , 389 , 666 , 376 , 118 , -   ," 1,268 "," 5,553 "
390, -   ," 2,645 "," 2,485 "," 1,745 ", 253 , 622 , -   , 671 , 706 , 189 ," 1,753 ", 579 , 493 ," 4,227 "," 16,367 "
391, 39 , 553 , 392 , 390 , 180 , -   , -   , 69 , -   , 429 , -   , 288 , -   ," 1,143 "," 3,483 "
392, -   , -   , -   , 186 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 186 
393, -   , 310 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 310 
394, -   ," 3,451 "," 3,571 "," 5,704 "," 2,070 ", 326 , 516 , 516 , 768 ," 1,855 ", -   ," 1,221 ", 373 ," 6,956 "," 27,326 "
395, -   , -   , -   , 349 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 349 
396, -   ," 2,285 "," 5,826 "," 5,622 ", 699 ," 2,061 ", -   ," 1,728 "," 2,036 ", -   ," 1,594 ", -   ," 1,261 "," 1,395 "," 24,507 "
397, -   , 565 , -   , 635 , -   , -   , -   , 144 , 120 , -   , 581 , -   , -   ," 1,214 "," 3,259 "
398, -   ," 3,044 "," 4,893 "," 9,765 "," 1,685 ", 578 , 306 ," 2,151 "," 1,898 "," 1,465 "," 1,709 "," 3,799 "," 1,405 "," 7,136 "," 39,833 "
399, -   ," 4,344 "," 2,960 "," 9,533 ", 501 , 145 , 396 ," 3,524 "," 4,359 ", 681 ," 1,056 ", 980 ," 2,344 "," 3,728 "," 34,551 "
400, -   ," 2,534 "," 4,893 "," 6,575 ", 446 , -   , 169 ," 1,232 ", 680 ," 3,097 "," 1,638 "," 2,727 ", 256 ," 2,533 "," 26,781 "
401, -   ," 4,762 "," 11,419 "," 3,907 ", 429 ," 1,213 ", -   ," 2,546 "," 1,249 ", -   ," 3,576 ", 374 , 372 ," 4,922 "," 34,769 "
402, -   ," 3,165 "," 4,407 "," 3,957 ", 457 ," 1,108 ", 194 , 360 ," 1,311 ", -   ," 1,263 "," 1,520 ", -   ," 2,777 "," 20,519 "
403, -   ," 2,579 "," 12,819 "," 6,983 ", 451 , 971 , -   , 394 ," 2,435 ", 116 ," 1,316 ", 546 , -   ," 3,324 "," 31,932 "
404, -   ," 2,294 "," 4,900 "," 14,639 ", 903 , 884 , 451 ," 3,348 "," 3,869 "," 5,914 "," 10,078 "," 7,269 "," 4,025 "," 10,315 "," 68,889 "
405, -   ," 1,199 "," 2,703 "," 1,801 ", -   , 287 , -   , 284 , 728 , -   ," 1,193 ", 532 , -   , 629 ," 9,356 "
406, -   , 438 , 746 , 950 , -   , -   , -   , 571 , 431 , -   , 252 , -   , -   ," 1,673 "," 5,062 "
407, -   ," 8,291 "," 2,122 "," 9,175 ", 569 , 304 , 173 ," 1,874 "," 1,820 "," 3,727 "," 4,197 "," 4,088 ", 324 ," 7,439 "," 44,102 "
408, -   , 430 ," 4,507 "," 6,626 "," 1,331 ", 48 , 73 , 627 ," 1,258 "," 4,709 ", 695 ," 2,452 ", -   ," 6,791 "," 29,548 "
409, 181 , 664 ," 1,553 "," 6,458 "," 1,354 ", 754 , -   , 387 ," 2,007 "," 1,520 ", 619 , 536 ," 3,367 "," 3,637 "," 23,036 "
410, 176 ," 5,188 "," 10,424 "," 5,065 "," 2,211 ", 911 , 223 ," 1,065 "," 2,635 "," 1,075 ", 997 , 262 , -   ," 9,336 "," 39,568 "
411, -   ," 1,743 "," 2,208 "," 4,068 ", -   ," 1,290 ", -   , 517 , 692 , 562 , 742 ," 1,204 ", -   , 230 ," 13,254 "
412, -   ," 2,187 "," 2,016 "," 1,749 ", -   , -   , -   , 178 , 790 , 139 ," 2,291 ", 160 , -   , 649 ," 10,160 "
413, 341 , 423 ," 3,077 ", 502 , 332 , -   , -   , 218 , 638 , -   , 60 , 227 , -   , 836 ," 6,654 "
414, 83 , 690 ," 1,025 ", 752 , 223 , 84 , 138 , 532 , -   , 130 , 455 , 382 , -   , 857 ," 5,351 "
415, 623 , 966 ," 2,381 "," 3,788 ", 245 , 649 , -   ," 1,355 ", 529 , -   ," 1,347 ", 989 , 255 ," 4,126 "," 17,255 "
416," 1,133 "," 1,254 ", -   , 472 , -   , -   , -   , 216 ," 1,687 ", 218 , 495 ," 1,017 ", 254 , 479 ," 7,225 "
417, -   , -   , -   , -   , 221 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 221 
418, 461 , 893 , 138 ," 1,003 ", 563 , -   , -   , 859 , -   , 248 , 162 , 434 , 199 ," 1,565 "," 6,524 "
419, -   , 86 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 86 
420, 430 , 337 , 96 , 924 , -   , -   , -   , 76 , 396 , -   , 314 , 184 , 484 ," 1,547 "," 4,788 "
421, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
422, 360 , 838 ," 2,169 "," 2,798 ", 875 , -   , 124 , 357 , 450 , 762 ," 1,325 ", 461 ," 1,404 "," 2,268 "," 14,190 "
423, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
424, -   ," 1,484 "," 1,061 "," 6,316 ", 604 , 720 ," 1,230 "," 1,050 ", 894 ," 3,661 "," 1,076 "," 1,957 ", -   ," 4,295 "," 24,349 "
425, -   ," 1,066 "," 1,134 "," 3,776 ", 647 , 259 , 200 ," 1,380 "," 1,453 ", -   ," 3,452 "," 4,497 "," 1,018 "," 1,987 "," 20,871 "
426, 26 , 219 , 530 ," 2,688 ", -   , 431 , -   , -   , 333 , 854 ," 1,125 "," 1,432 ", 665 ," 1,074 "," 9,376 "
427, -   , -   ," 1,020 "," 3,832 ", 36 , 79 , 116 ," 1,484 ", 230 , 902 , 283 ," 1,941 ", 507 ," 1,703 "," 12,134 "
428, -   , 546 ," 19,846 "," 6,016 ", -   , 168 ," 1,344 ", 510 , 169 ," 1,736 ", 737 ," 4,531 ", 622 ," 7,894 "," 44,119 "
429, -   ," 2,445 "," 3,802 "," 29,280 "," 1,607 "," 1,311 "," 1,554 "," 5,588 "," 3,839 "," 20,771 "," 6,391 "," 10,418 "," 9,445 "," 12,850 "," 109,302 "
430, -   , 174 , 530 ," 2,377 ", -   , 395 ," 1,471 ", 363 , 986 , 806 , 963 ," 3,129 ", -   ," 1,049 "," 12,244 "
431, -   , -   , 558 , 827 , 223 , -   , -   , -   , 441 , 301 ," 1,370 "," 3,621 ", 487 , 169 ," 7,996 "
432, -   , 96 , -   ," 1,320 ", 458 , -   , -   , 528 , 310 , 759 , -   , 484 , -   , 562 ," 4,515 "
433, -   ," 1,622 "," 1,274 "," 2,373 "," 1,577 ", -   , 982 , 861 , 119 ," 2,799 ", -   ," 3,334 ", 194 ," 5,660 "," 20,796 "
434, -   , 37 ," 3,212 "," 6,584 ", 792 , -   , 463 , 588 , 425 , 106 ," 1,241 "," 3,400 ", -   ," 8,059 "," 24,908 "
435, -   ," 1,315 "," 2,756 "," 4,447 ", -   , 392 , -   , 612 , 412 ," 1,347 ", 935 ," 4,012 ", -   ," 1,340 "," 17,567 "
436, -   ," 2,451 "," 6,080 "," 4,786 ", -   , -   , -   ," 3,654 ", 199 ," 1,508 "," 1,204 "," 3,128 ", -   ," 2,472 "," 25,481 "
437, -   , 10 ," 3,153 "," 5,194 ", 762 , 37 , 762 ," 2,788 "," 3,717 ", 323 , 669 , 601 , 190 ," 1,173 "," 19,380 "
438, -   ," 3,115 "," 11,095 "," 11,147 ", 679 ," 1,456 "," 1,157 "," 5,225 "," 3,523 "," 1,329 ", 516 ," 3,194 ", 897 ," 6,620 "," 49,954 "
439, -   , 390 , 358 ," 11,004 ", -   ," 1,424 ", 897 ," 1,695 "," 2,160 "," 2,623 "," 3,079 "," 9,054 ", 410 ," 5,851 "," 38,945 "
440, -   ," 3,574 "," 1,965 "," 5,452 "," 1,053 ", 997 , -   ," 2,226 "," 1,168 "," 3,109 ", 632 , 159 , 232 ," 2,543 "," 23,111 "
441, -   , 57 , 167 , 90 , -   , 30 , -   , -   , 46 , 16 , 229 , 24 , -   ," 1,335 "," 1,995 "
442, -   , 112 ," 21,961 "," 3,605 "," 7,605 ", 842 , 72 ," 1,112 ", 114 , 286 ," 1,135 "," 1,781 ", -   ," 2,452 "," 41,079 "
443, -   ," 1,978 "," 5,734 "," 19,922 ", 621 , 799 ," 1,303 "," 2,828 ", 851 ," 5,479 "," 5,901 "," 6,574 "," 2,663 "," 6,385 "," 61,036 "
444, -   ," 2,415 "," 2,057 "," 5,557 ", 874 ," 2,127 ", -   ," 4,636 "," 1,708 ", -   ," 2,654 "," 3,805 ", 270 ," 4,981 "," 31,083 "
445, -   ," 1,703 ", -   ," 3,790 ", 555 , 380 , -   , -   , -   , -   ," 1,320 "," 2,459 ", -   ," 2,004 "," 12,211 "
446, -   , 220 , -   ," 1,329 ", -   , -   , -   , 732 , -   , -   , 367 ," 1,008 ", -   , -   ," 3,656 "
447, -   ," 1,205 "," 10,263 "," 13,690 ", -   ," 1,912 ", 99 ," 5,949 "," 1,435 "," 4,505 "," 2,797 "," 1,815 ", 225 ," 1,470 "," 45,367 "
448, -   , -   ," 3,086 "," 1,318 ", 119 , 99 , -   , 248 , -   , 248 , 193 , 245 , -   , 209 ," 5,765 "
449, 63 , 148 , 796 , 898 , 564 , -   , 122 , 456 , 365 , 103 , 183 , 215 , -   , -   ," 3,914 "
450, 114 , 32 , 100 , 425 , -   , 203 , -   , 92 , 291 , -   , 168 , 826 , -   , 508 ," 2,760 "
451, -   , 567 ," 2,431 "," 4,426 ", 179 , -   , -   , 486 , 591 , 57 , 326 ," 2,029 ", 284 ," 1,021 "," 12,396 "
452, -   , 177 ," 26,034 "," 9,212 "," 1,730 "," 2,403 ", 614 ," 1,547 ", 330 ," 1,770 "," 3,481 "," 7,704 "," 1,408 "," 3,875 "," 60,285 "
453, -   , 221 ," 13,695 "," 5,035 ", 757 , 698 , 359 , 615 ," 1,663 "," 2,569 "," 2,164 "," 5,780 ", 498 ," 2,012 "," 36,065 "
454, -   , 585 ," 2,990 "," 9,042 ", -   , 233 ," 1,187 "," 1,891 ", 623 ," 2,697 "," 3,628 "," 5,043 ", 217 ," 3,624 "," 31,759 "
455, -   ," 1,524 "," 3,693 "," 8,717 "," 1,519 ", 932 ," 1,368 "," 2,992 ", -   ," 4,183 "," 2,498 "," 10,169 ", 748 ," 6,595 "," 44,939 "
456, -   , 602 ," 5,013 "," 10,376 ", 474 ," 1,662 "," 2,035 "," 2,189 "," 6,564 "," 9,974 "," 2,434 "," 10,018 "," 3,949 "," 9,241 "," 64,532 "
457, -   ," 6,016 "," 4,415 "," 7,486 ", -   ," 1,774 ", -   ," 1,124 ", 974 , 678 ," 1,185 "," 2,356 ", -   ," 10,100 "," 36,108 "
458, -   ," 3,725 "," 13,177 "," 5,618 "," 6,951 ", -   , 16 ," 1,076 ", 663 ," 4,283 "," 2,303 "," 2,970 ", -   ," 5,573 "," 46,355 "
459, -   , 499 ," 2,205 ", 669 , 659 ," 1,527 ", -   , -   , -   , -   , 514 ," 2,072 ", 823 ," 3,239 "," 12,206 "
460, -   ," 1,915 ", 112 , 128 , -   , 247 , -   , -   , 843 , -   , 374 , -   , 246 , 409 ," 4,273 "
461, -   , -   , 53 , 287 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 39 , 378 
462, -   ," 2,128 "," 12,779 "," 5,221 "," 3,072 ", 964 , -   , -   ," 1,371 ", 817 , 907 ," 1,125 ", 270 ," 8,769 "," 37,422 "
463, -   ," 3,284 "," 4,998 "," 13,953 "," 2,896 ", 619 , 780 ," 3,470 "," 1,684 "," 11,164 "," 3,309 "," 3,512 "," 2,519 "," 6,376 "," 58,565 "
464, -   ," 1,956 "," 11,744 "," 9,228 "," 1,193 ", -   , 785 ," 2,358 ", -   ," 1,398 "," 1,178 "," 3,593 ", -   ," 4,324 "," 37,758 "
465, -   ," 3,122 "," 16,211 "," 5,966 "," 1,338 ", 979 , -   , -   , -   , 607 ," 1,116 ", 42 , -   ," 2,089 "," 31,471 "
466, -   ," 1,563 "," 8,940 "," 3,856 ", 577 , -   , -   , 249 , -   ," 1,603 ", -   ," 1,323 ", 578 ," 2,232 "," 20,921 "
467, -   ," 1,071 "," 7,115 "," 3,540 ", 584 ," 1,082 ", -   , 751 , 401 ," 1,384 ", 433 , 584 , -   ," 4,200 "," 21,145 "
468, -   ," 1,837 "," 2,463 "," 5,788 ", 682 , -   , -   ," 1,101 ", 142 ," 4,234 "," 5,215 "," 3,211 "," 1,968 "," 6,507 "," 33,149 "
469, -   ," 2,560 "," 3,049 "," 3,635 ", 212 , 883 , -   , 504 , 905 , 41 , 446 ," 1,004 ", -   ," 1,272 "," 14,512 "
470, -   ," 2,641 "," 4,476 "," 8,928 "," 1,994 ", -   , -   ," 2,970 ", 738 , 515 ," 2,357 "," 4,053 ", -   ," 4,538 "," 33,211 "
471, -   ," 2,110 "," 2,504 "," 1,715 ", -   , -   , -   ," 1,079 "," 3,142 "," 2,005 ", 477 , 291 , 487 ," 3,696 "," 17,506 "
472, -   , -   , 291 ," 1,660 "," 1,128 "," 1,398 ", -   ," 1,037 ", 998 , -   , 503 , 598 , -   ," 1,826 "," 9,440 "
473, -   , -   ," 3,754 "," 10,608 "," 1,304 "," 1,726 ", 165 ," 2,947 ", -   , 594 ," 3,207 ", -   , -   ," 3,590 "," 27,894 "
474, -   ," 1,127 "," 9,833 "," 9,216 "," 2,017 ", 632 , -   , 123 ," 1,018 "," 1,527 "," 3,216 "," 1,096 "," 2,649 "," 3,532 "," 35,988 "
475, 353 , 517 ," 1,535 "," 1,427 ", -   , 406 , 549 , 559 , 78 , -   , 118 , 238 , -   ," 1,744 "," 7,525 "
476, 745 ," 6,585 "," 1,749 "," 9,557 "," 2,720 ", 887 , 210 ," 4,918 "," 1,955 "," 7,082 "," 4,886 "," 3,029 "," 1,539 "," 8,730 "," 54,594 "
477, -   , 66 , 34 , 820 , 156 , 59 , -   , 152 , 194 , -   , -   , 484 , -   , 928 ," 2,893 "
478, -   , 431 , 614 , 516 , 960 , -   , -   , 261 , -   , -   , -   , 202 , 45 ," 1,078 "," 4,106 "
479, 156 , 184 , 188 ," 1,287 ", 316 , 143 , 130 , 219 , 409 , 315 , 662 , 271 , 578 ," 2,635 "," 7,493 "
480, -   ," 2,536 "," 2,803 "," 4,158 ", 876 , -   , 96 ," 1,430 "," 1,139 ", 653 , 813 ," 1,891 ", 472 ," 3,317 "," 20,185 "
481, -   , 487 , 724 , 479 , 417 , 560 , -   , 639 , 215 , 379 , 109 , 126 , -   ," 1,514 "," 5,650 "
482, 30 , 196 , -   , 30 , -   , 99 , -   , -   , -   , 42 , -   , 188 , -   , 179 , 764 
483, -   ," 1,819 ", 725 ," 2,061 ", 282 , 93 , 80 , 567 , 77 , 492 , 563 , 260 , 266 ," 2,430 "," 9,715 "
484, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
485, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
486, -   ," 6,036 "," 15,398 "," 6,112 "," 4,046 "," 1,006 "," 1,575 ", 759 ," 6,316 "," 6,562 "," 2,723 "," 4,600 "," 5,512 "," 12,628 "," 73,273 "
487, -   ," 4,460 "," 5,771 "," 4,952 "," 1,803 "," 1,541 "," 2,140 ", 588 ," 4,591 "," 3,257 "," 2,208 "," 11,127 ", -   ," 8,522 "," 50,959 "
488, 863 , 695 ," 18,998 "," 14,600 "," 4,084 ", 189 ," 5,728 ", 721 ," 3,617 "," 5,310 ", 869 ," 23,222 ", 554 ," 7,973 "," 87,422 "
489, -   , 836 , -   ," 3,157 ", -   , -   ," 1,250 ", -   , -   , -   , 627 , 945 , 187 , 701 ," 7,702 "
490, -   ," 1,824 ", 151 ," 2,678 ", 369 , 827 , -   , 400 , 604 , 541 , 295 ," 1,163 ", 447 ," 2,849 "," 12,148 "
491, -   , 139 , 73 ," 7,325 "," 1,500 ", 351 , -   , 202 , 368 , 56 ," 2,172 ", 589 , 383 ," 4,202 "," 17,360 "
492, -   ," 1,105 "," 1,037 "," 3,750 "," 2,130 ", 342 , -   , 486 ," 1,862 ", 27 , 550 ," 1,059 ", -   ," 1,510 "," 13,859 "
493, 573 , 430 ," 1,752 "," 1,744 ", 755 , -   , 106 , -   , 150 , 55 ," 1,238 ", 101 , -   ," 1,739 "," 8,642 "
494, -   ," 4,765 "," 2,342 "," 5,161 ", 324 , 729 , 952 , -   ," 1,395 ", 871 ," 1,164 "," 2,212 ", 669 ," 7,602 "," 28,188 "
495, -   ," 1,531 "," 1,771 "," 7,033 ", -   ," 1,975 ", -   , 795 ," 2,348 ", 863 , 606 ," 2,419 "," 1,919 "," 5,233 "," 26,493 "
496, -   ," 3,735 "," 1,257 "," 4,760 ", 284 , -   , 93 ," 2,090 ", 660 ," 1,693 ", 471 ," 1,121 ", -   ," 5,395 "," 21,559 "
497, -   , 297 ," 3,291 "," 1,987 ", 210 , 328 , -   ," 1,338 ", 465 , -   , 275 , 242 , -   ," 1,745 "," 10,177 "
498, -   ," 2,036 "," 1,003 "," 3,637 ", 293 , -   , -   ," 1,288 ", 95 , 144 , 868 ," 3,214 ", -   ," 4,526 "," 17,104 "
499, -   ," 1,105 "," 4,074 "," 9,722 ", -   ," 3,147 "," 1,316 ", 195 , 416 ," 12,598 "," 1,704 "," 3,648 "," 3,663 "," 3,923 "," 45,510 "
500, -   , 609 , 605 ," 11,472 "," 1,079 ", 547 ," 6,538 ", 582 ," 2,405 "," 2,180 ", 808 ," 5,176 ", -   ," 3,450 "," 35,449 "
